"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","identifiedBy","identificationID","stateProvince","vernacularName","dataGeneralizations","taxonConceptID","locality","individualCount","continent","institutionKey","collectionKey","preparations","higherGeography","coordinatePrecision","depth","depthAccuracy","organismQuantity","organismQuantityType","http://rs.tdwg.org/dwc/terms/organismQuantity","footprintWKT","http://rs.tdwg.org/dwc/terms/organismQuantityType","lifeStage","http://unknown.org/language","http://unknown.org/rights","http://unknown.org/rightsHolder","identificationRemarks","associatedSequences","projectId","programmeAcronym","eventID","samplingEffort","samplingProtocol","datasetID","language","name","georeferenceProtocol","island","dynamicProperties","eventRemarks","materialSampleID","type","fieldNumber","associatedReferences","bibliographicCitation","county","footprintSRS","otherCatalogNumbers","institutionID","nomenclaturalCode","disposition","locationID","ownerInstitutionCode","collectionID","parentNameUsage","locationRemarks","waterBody","endDayOfYear","verbatimCoordinateSystem","startDayOfYear","higherClassification","georeferencedBy","georeferenceVerificationStatus","georeferenceRemarks","georeferenceSources","higherGeographyID","created"
"1845061822","Holothuria atra Jaeger, 1833",-17.516814,168.425357,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.612+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,4,"2003-08-04T00:00:00",NA,"2021-03-09T11:24:03.612+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"781A24F0-F6D6-4927-90B2-87D3621F9253_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845061822",NA,"PROCFish/C","781A24F0-F6D6-4927-90B2-87D3621F9253_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","781A24F0-F6D6-4927-90B2-87D3621F9253","Reef benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845061841","Holothuria atra Jaeger, 1833",-17.516814,168.425357,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.704+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,4,"2003-08-04T00:00:00",NA,"2021-03-09T11:24:03.704+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"9CBC29D7-529D-4ADE-B147-3FAC612839CD_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845061841",NA,"PROCFish/C","9CBC29D7-529D-4ADE-B147-3FAC612839CD_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kalo Pakoa",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","9CBC29D7-529D-4ADE-B147-3FAC612839CD","Reef benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845061911","Holothuria atra Jaeger, 1833",-17.529091,168.42177,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.520+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.520+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"D1842165-67AD-4ADE-8D9C-050F442A7B8C_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845061911",NA,"PROCFish/C","D1842165-67AD-4ADE-8D9C-050F442A7B8C_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kalo Pakoa",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","D1842165-67AD-4ADE-8D9C-050F442A7B8C","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845061948","Holothuria atra Jaeger, 1833",-17.529091,168.42177,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.602+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.602+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"988FE8AB-8016-420C-9AAE-9F788C5F87FA_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845061948",NA,"PROCFish/C","988FE8AB-8016-420C-9AAE-9F788C5F87FA_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","988FE8AB-8016-420C-9AAE-9F788C5F87FA","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845061989","Holothuria atra Jaeger, 1833",-17.529091,168.42177,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.463+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.463+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"B7D1914D-0BB6-44F3-A6F7-9461F0437812_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845061989",NA,"PROCFish/C","B7D1914D-0BB6-44F3-A6F7-9461F0437812_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","B7D1914D-0BB6-44F3-A6F7-9461F0437812","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845062106","Holothuria atra Jaeger, 1833",-17.528894,168.421326,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.617+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.617+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"0DE43831-0784-48B4-9104-66A0784C9983_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845062106",NA,"PROCFish/C","0DE43831-0784-48B4-9104-66A0784C9983_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","0DE43831-0784-48B4-9104-66A0784C9983","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845062119","Holothuria atra Jaeger, 1833",-17.528894,168.421326,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.782+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.782+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"ED0D1D0F-F9A0-40D3-94AC-34D5843F3C62_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845062119",NA,"PROCFish/C","ED0D1D0F-F9A0-40D3-94AC-34D5843F3C62_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","ED0D1D0F-F9A0-40D3-94AC-34D5843F3C62","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845062192","Holothuria atra Jaeger, 1833",-17.52855,168.420267,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.714+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.714+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"B9716BB8-CF01-4BA2-B466-F0BC17BBFFEB_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845062192",NA,"PROCFish/C","B9716BB8-CF01-4BA2-B466-F0BC17BBFFEB_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","B9716BB8-CF01-4BA2-B466-F0BC17BBFFEB","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845062201","Holothuria atra Jaeger, 1833",-17.527595,168.418138,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.587+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.587+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"71029108-E7EB-44CE-9A0D-FD670FF9BE9B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845062201",NA,"PROCFish/C","71029108-E7EB-44CE-9A0D-FD670FF9BE9B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","71029108-E7EB-44CE-9A0D-FD670FF9BE9B","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845062213","Holothuria atra Jaeger, 1833",-17.527595,168.418138,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.552+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.552+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"257ACC5F-E2FF-4227-8470-9A48274392F6_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845062213",NA,"PROCFish/C","257ACC5F-E2FF-4227-8470-9A48274392F6_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kalo Pakoa",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","257ACC5F-E2FF-4227-8470-9A48274392F6","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845062239","Holothuria atra Jaeger, 1833",-17.52855,168.420267,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.542+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.542+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"67147DF0-56CC-49C1-B584-E2825FF19B06_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845062239",NA,"PROCFish/C","67147DF0-56CC-49C1-B584-E2825FF19B06_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","67147DF0-56CC-49C1-B584-E2825FF19B06","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845062248","Holothuria atra Jaeger, 1833",-17.527595,168.418138,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.592+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.592+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"12CB713C-3861-49CC-85EE-46F6FF86CEBA_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845062248",NA,"PROCFish/C","12CB713C-3861-49CC-85EE-46F6FF86CEBA_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kalo Pakoa",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","12CB713C-3861-49CC-85EE-46F6FF86CEBA","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845062249","Holothuria atra Jaeger, 1833",-17.526918,168.41556,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.722+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,8,2,"2003-08-02T00:00:00",NA,"2021-03-09T11:24:03.722+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","VU","Vanuatu",NA,"B17A40D3-B7D8-497E-9A82-A6B1E74C0D0F_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1845062249",NA,"PROCFish/C","B17A40D3-B7D8-497E-9A82-A6B1E74C0D0F_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","B17A40D3-B7D8-497E-9A82-A6B1E74C0D0F","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
