"pointid","grid_code","PRESENCE","Longitude","Latitude"
"622","1","1",178.505064663946,-16.893229751702
"623","1","1",178.515064663946,-16.893229751702
"624","1","1",178.525064663946,-16.893229751702
"625","1","1",178.535064663946,-16.893229751702
"626","1","1",178.545064663946,-16.893229751702
"627","1","1",178.555064663946,-16.893229751702
"628","1","1",178.935064663946,-16.893229751702
"629","1","1",178.945064663946,-16.893229751702
"630","1","1",177.385064663946,-16.903229751702
"631","1","1",177.445064663946,-16.903229751702
"632","1","1",178.475064663946,-16.903229751702
"633","1","1",178.505064663946,-16.903229751702
"634","1","1",178.515064663946,-16.903229751702
"635","1","1",178.525064663946,-16.903229751702
"636","1","1",178.535064663946,-16.903229751702
"637","1","1",178.545064663946,-16.903229751702
"638","1","1",178.555064663946,-16.903229751702
"639","1","1",178.565064663946,-16.903229751702
"640","1","1",178.615064663946,-16.903229751702
"641","1","1",178.625064663946,-16.903229751702
"642","1","1",178.835064663946,-16.903229751702
"643","1","1",178.845064663946,-16.903229751702
"644","1","1",178.855064663946,-16.903229751702
"645","1","1",178.945064663946,-16.903229751702
"646","1","1",177.245064663946,-16.913229751702
"647","1","1",177.425064663946,-16.913229751702
"648","1","1",178.515064663946,-16.913229751702
"649","1","1",178.525064663946,-16.913229751702
"650","1","1",178.535064663946,-16.913229751702
"651","1","1",178.545064663946,-16.913229751702
"652","1","1",178.595064663946,-16.913229751702
"653","1","1",178.605064663946,-16.913229751702
"654","1","1",178.615064663946,-16.913229751702
"655","1","1",178.835064663946,-16.913229751702
"656","1","1",178.845064663946,-16.913229751702
"657","1","1",178.945064663946,-16.913229751702
"658","1","1",178.955064663946,-16.913229751702
"659","1","1",178.985064663946,-16.913229751702
"660","1","1",179.065064663946,-16.913229751702
"661","1","1",177.375064663946,-16.923229751702
"662","1","1",177.385064663946,-16.923229751702
"663","1","1",177.415064663946,-16.923229751702
"664","1","1",178.615064663946,-16.923229751702
"665","1","1",178.805064663946,-16.923229751702
"666","1","1",178.815064663946,-16.923229751702
"667","1","1",178.825064663946,-16.923229751702
"668","1","1",179.015064663946,-16.923229751702
"669","1","1",179.075064663946,-16.923229751702
"670","1","1",177.235064663946,-16.933229751702
"671","1","1",177.355064663946,-16.933229751702
"672","1","1",177.365064663946,-16.933229751702
"673","1","1",178.515064663946,-16.933229751702
"674","1","1",178.535064663946,-16.933229751702
"675","1","1",178.625064663946,-16.933229751702
"676","1","1",178.655064663946,-16.933229751702
"677","1","1",178.805064663946,-16.933229751702
"678","1","1",178.905064663946,-16.933229751702
"679","1","1",179.015064663946,-16.933229751702
"680","1","1",177.385064663946,-16.943229751702
"681","1","1",178.445064663946,-16.943229751702
"682","1","1",178.665064663946,-16.943229751702
"683","1","1",178.795064663946,-16.943229751702
"684","1","1",178.805064663946,-16.943229751702
"685","1","1",178.815064663946,-16.943229751702
"686","1","1",178.985064663946,-16.943229751702
"687","1","1",177.375064663946,-16.953229751702
"688","1","1",177.385064663946,-16.953229751702
"689","1","1",178.475064663946,-16.953229751702
"690","1","1",178.485064663946,-16.953229751702
"691","1","1",178.665064663946,-16.953229751702
"692","1","1",178.805064663946,-16.953229751702
"693","1","1",178.975064663946,-16.953229751702
"694","1","1",178.985064663946,-16.953229751702
"695","1","1",178.995064663946,-16.953229751702
"696","1","1",179.885064663946,-16.953229751702
"697","1","1",-179.994935336054,-16.963229751702
"698","1","1",-178.994935336054,-16.963229751702
"699","1","1",177.325064663946,-16.963229751702
"700","1","1",177.345064663946,-16.963229751702
"701","1","1",178.655064663946,-16.963229751702
"702","1","1",178.785064663946,-16.963229751702
"703","1","1",178.795064663946,-16.963229751702
"704","1","1",178.975064663946,-16.963229751702
"705","1","1",178.995064663946,-16.963229751702
"706","1","1",179.865064663946,-16.963229751702
"707","1","1",-178.964935336054,-16.973229751702
"708","1","1",177.195064663946,-16.973229751702
"709","1","1",178.545064663946,-16.973229751702
"710","1","1",178.675064663946,-16.973229751702
"711","1","1",178.975064663946,-16.973229751702
"712","1","1",178.995064663946,-16.973229751702
"713","1","1",179.865064663946,-16.973229751702
"714","1","1",179.875064663946,-16.973229751702
"715","1","1",179.885064663946,-16.973229751702
"716","1","1",179.895064663946,-16.973229751702
"717","1","1",-178.974935336054,-16.983229751702
"718","1","1",177.335064663946,-16.983229751702
"719","1","1",178.795064663946,-16.983229751702
"720","1","1",178.975064663946,-16.983229751702
"721","1","1",178.985064663946,-16.983229751702
"722","1","1",-179.304935336054,-16.993229751702
"723","1","1",-179.284935336054,-16.993229751702
"724","1","1",178.985064663946,-16.993229751702
"725","1","1",179.005064663946,-16.993229751702
"726","1","1",-179.304935336054,-17.003229751702
"727","1","1",-179.254935336054,-17.003229751702
"728","1","1",178.985064663946,-17.003229751702
"729","1","1",179.935064663946,-17.003229751702
"730","1","1",177.575064663946,-17.013229751702
"731","1","1",178.985064663946,-17.013229751702
"732","1","1",179.025064663946,-17.013229751702
"733","1","1",-179.294935336054,-17.023229751702
"734","1","1",-179.254935336054,-17.023229751702
"735","1","1",-179.284935336054,-17.033229751702
"736","1","1",-179.274935336054,-17.033229751702
"737","1","1",-179.264935336054,-17.033229751702
"738","1","1",-179.054935336054,-17.033229751702
"739","1","1",-179.044935336054,-17.033229751702
"740","1","1",-179.034935336054,-17.033229751702
"741","1","1",177.075064663946,-17.033229751702
"742","1","1",178.915064663946,-17.033229751702
"743","1","1",178.925064663946,-17.033229751702
"744","1","1",-179.054935336054,-17.043229751702
"745","1","1",-179.044935336054,-17.043229751702
"746","1","1",178.915064663946,-17.043229751702
"747","1","1",178.955064663946,-17.043229751702
"748","1","1",178.965064663946,-17.043229751702
"749","1","1",178.975064663946,-17.043229751702
"750","1","1",-179.054935336054,-17.053229751702
"751","1","1",-179.044935336054,-17.053229751702
"752","1","1",-179.014935336054,-17.053229751702
"753","1","1",-179.004935336054,-17.053229751702
"754","1","1",177.585064663946,-17.053229751702
"755","1","1",178.915064663946,-17.053229751702
"756","1","1",-179.044935336054,-17.063229751702
"757","1","1",-179.034935336054,-17.063229751702
"758","1","1",-179.024935336054,-17.063229751702
"759","1","1",-179.014935336054,-17.063229751702
"760","1","1",-179.004935336054,-17.063229751702
"761","1","1",-178.994935336054,-17.063229751702
"762","1","1",-178.984935336054,-17.063229751702
"763","1","1",177.265064663946,-17.063229751702
"764","1","1",177.325064663946,-17.063229751702
"765","1","1",177.585064663946,-17.063229751702
"766","1","1",178.875064663946,-17.063229751702
"767","1","1",-179.034935336054,-17.073229751702
"768","1","1",177.255064663946,-17.073229751702
"769","1","1",177.285064663946,-17.073229751702
"770","1","1",177.295064663946,-17.073229751702
"771","1","1",178.865064663946,-17.073229751702
"772","1","1",177.245064663946,-17.083229751702
"773","1","1",177.275064663946,-17.083229751702
"774","1","1",177.295064663946,-17.083229751702
"775","1","1",178.825064663946,-17.083229751702
"776","1","1",178.835064663946,-17.083229751702
"777","1","1",178.845064663946,-17.083229751702
"778","1","1",178.855064663946,-17.083229751702
"779","1","1",177.335064663946,-17.093229751702
"780","1","1",178.805064663946,-17.093229751702
"781","1","1",179.055064663946,-17.093229751702
"782","1","1",-179.204935336054,-17.103229751702
"783","1","1",177.265064663946,-17.103229751702
"784","1","1",177.285064663946,-17.103229751702
"785","1","1",177.315064663946,-17.103229751702
"786","1","1",177.335064663946,-17.103229751702
"787","1","1",179.125064663946,-17.103229751702
"788","1","1",-179.214935336054,-17.113229751702
"789","1","1",176.915064663946,-17.113229751702
"790","1","1",176.945064663946,-17.113229751702
"791","1","1",177.185064663946,-17.113229751702
"792","1","1",177.275064663946,-17.113229751702
"793","1","1",-179.214935336054,-17.123229751702
"794","1","1",-179.194935336054,-17.123229751702
"795","1","1",176.935064663946,-17.123229751702
"796","1","1",177.255064663946,-17.123229751702
"797","1","1",177.325064663946,-17.123229751702
"798","1","1",178.755064663946,-17.123229751702
"799","1","1",178.765064663946,-17.123229751702
"800","1","1",176.895064663946,-17.133229751702
"801","1","1",176.925064663946,-17.133229751702
"802","1","1",177.205064663946,-17.133229751702
"803","1","1",-179.054935336054,-17.143229751702
"804","1","1",176.915064663946,-17.143229751702
"805","1","1",177.215064663946,-17.143229751702
"806","1","1",176.905064663946,-17.153229751702
"807","1","1",176.915064663946,-17.153229751702
"808","1","1",176.925064663946,-17.153229751702
"809","1","1",177.315064663946,-17.153229751702
"810","1","1",179.125064663946,-17.153229751702
"811","1","1",-178.954935336054,-17.163229751702
"812","1","1",-178.944935336054,-17.163229751702
"813","1","1",-178.934935336054,-17.163229751702
"814","1","1",177.445064663946,-17.163229751702
"815","1","1",-178.914935336054,-17.173229751702
"816","1","1",-178.904935336054,-17.173229751702
"817","1","1",-178.894935336054,-17.173229751702
"818","1","1",177.295064663946,-17.173229751702
"819","1","1",177.505064663946,-17.173229751702
"820","1","1",177.595064663946,-17.173229751702
"821","1","1",-178.994935336054,-17.183229751702
"822","1","1",-178.964935336054,-17.193229751702
"823","1","1",-178.654935336054,-17.193229751702
"824","1","1",176.885064663946,-17.193229751702
"825","1","1",177.165064663946,-17.193229751702
"826","1","1",-178.954935336054,-17.203229751702
"827","1","1",176.885064663946,-17.203229751702
"828","1","1",177.175064663946,-17.203229751702
"829","1","1",-178.924935336054,-17.213229751702
"830","1","1",-178.964935336054,-17.223229751702
"831","1","1",-178.924935336054,-17.233229751702
"832","1","1",177.285064663946,-17.233229751702
"833","1","1",177.295064663946,-17.233229751702
"834","1","1",179.435064663946,-17.233229751702
"835","1","1",-179.534935336054,-17.243229751702
"836","1","1",-179.524935336054,-17.243229751702
"837","1","1",-179.504935336054,-17.243229751702
"838","1","1",-179.494935336054,-17.243229751702
"839","1","1",-178.974935336054,-17.243229751702
"840","1","1",179.345064663946,-17.243229751702
"841","1","1",179.435064663946,-17.243229751702
"842","1","1",-179.544935336054,-17.253229751702
"843","1","1",-179.494935336054,-17.253229751702
"844","1","1",-179.484935336054,-17.253229751702
"845","1","1",-179.014935336054,-17.253229751702
"846","1","1",-178.984935336054,-17.253229751702
"847","1","1",179.345064663946,-17.253229751702
"848","1","1",179.435064663946,-17.253229751702
"849","1","1",-179.504935336054,-17.263229751702
"850","1","1",-178.944935336054,-17.263229751702
"851","1","1",177.105064663946,-17.263229751702
"852","1","1",177.285064663946,-17.263229751702
"853","1","1",177.295064663946,-17.263229751702
"854","1","1",177.305064663946,-17.263229751702
"855","1","1",177.535064663946,-17.263229751702
"856","1","1",178.765064663946,-17.263229751702
"857","1","1",-179.614935336054,-17.273229751702
"858","1","1",-178.974935336054,-17.273229751702
"859","1","1",-178.784935336054,-17.273229751702
"860","1","1",177.295064663946,-17.273229751702
"861","1","1",177.555064663946,-17.273229751702
"862","1","1",178.145064663946,-17.273229751702
"863","1","1",179.435064663946,-17.273229751702
"864","1","1",-179.634935336054,-17.283229751702
"865","1","1",177.105064663946,-17.283229751702
"866","1","1",177.285064663946,-17.283229751702
"867","1","1",177.555064663946,-17.283229751702
"868","1","1",178.125064663946,-17.283229751702
"869","1","1",178.135064663946,-17.283229751702
"870","1","1",178.165064663946,-17.283229751702
"871","1","1",178.175064663946,-17.283229751702
"872","1","1",179.435064663946,-17.283229751702
"873","1","1",178.095064663946,-17.293229751702
"874","1","1",178.115064663946,-17.293229751702
"875","1","1",178.145064663946,-17.293229751702
"876","1","1",178.155064663946,-17.293229751702
"877","1","1",178.165064663946,-17.293229751702
"878","1","1",178.175064663946,-17.293229751702
"879","1","1",178.185064663946,-17.293229751702
"880","1","1",178.215064663946,-17.293229751702
"881","1","1",178.355064663946,-17.293229751702
"882","1","1",-179.124935336054,-17.303229751702
"883","1","1",178.075064663946,-17.303229751702
"884","1","1",178.085064663946,-17.303229751702
"885","1","1",178.125064663946,-17.303229751702
"886","1","1",178.135064663946,-17.303229751702
"887","1","1",178.225064663946,-17.303229751702
"888","1","1",177.115064663946,-17.313229751702
"889","1","1",177.355064663946,-17.313229751702
"890","1","1",177.725064663946,-17.313229751702
"891","1","1",178.055064663946,-17.313229751702
"892","1","1",178.065064663946,-17.313229751702
"893","1","1",178.075064663946,-17.313229751702
"894","1","1",178.085064663946,-17.313229751702
"895","1","1",178.135064663946,-17.313229751702
"896","1","1",178.145064663946,-17.313229751702
"897","1","1",178.185064663946,-17.313229751702
"898","1","1",178.645064663946,-17.313229751702
"899","1","1",179.455064663946,-17.313229751702
"900","1","1",177.415064663946,-17.323229751702
"901","1","1",177.455064663946,-17.323229751702
"902","1","1",177.525064663946,-17.323229751702
"903","1","1",177.645064663946,-17.323229751702
"904","1","1",177.715064663946,-17.323229751702
"905","1","1",177.725064663946,-17.323229751702
"906","1","1",177.885064663946,-17.323229751702
"907","1","1",177.895064663946,-17.323229751702
"908","1","1",177.905064663946,-17.323229751702
"909","1","1",177.915064663946,-17.323229751702
"910","1","1",177.925064663946,-17.323229751702
"911","1","1",177.935064663946,-17.323229751702
"912","1","1",177.945064663946,-17.323229751702
"913","1","1",177.955064663946,-17.323229751702
"914","1","1",177.965064663946,-17.323229751702
"915","1","1",177.995064663946,-17.323229751702
"916","1","1",178.025064663946,-17.323229751702
"917","1","1",178.035064663946,-17.323229751702
"918","1","1",178.045064663946,-17.323229751702
"919","1","1",178.055064663946,-17.323229751702
"920","1","1",178.065064663946,-17.323229751702
"921","1","1",178.075064663946,-17.323229751702
"922","1","1",178.235064663946,-17.323229751702
"923","1","1",178.255064663946,-17.323229751702
"924","1","1",178.265064663946,-17.323229751702
"925","1","1",178.785064663946,-17.323229751702
"926","1","1",179.435064663946,-17.323229751702
"927","1","1",179.455064663946,-17.323229751702
"928","1","1",177.335064663946,-17.333229751702
"929","1","1",177.465064663946,-17.333229751702
"930","1","1",177.535064663946,-17.333229751702
"931","1","1",177.705064663946,-17.333229751702
"932","1","1",177.825064663946,-17.333229751702
"933","1","1",177.845064663946,-17.333229751702
"934","1","1",177.855064663946,-17.333229751702
"935","1","1",177.915064663946,-17.333229751702
"936","1","1",177.975064663946,-17.333229751702
"937","1","1",177.995064663946,-17.333229751702
"938","1","1",178.005064663946,-17.333229751702
"939","1","1",178.015064663946,-17.333229751702
"940","1","1",178.025064663946,-17.333229751702
"941","1","1",178.035064663946,-17.333229751702
"942","1","1",178.045064663946,-17.333229751702
"943","1","1",178.055064663946,-17.333229751702
"944","1","1",178.065064663946,-17.333229751702
"945","1","1",178.255064663946,-17.333229751702
"946","1","1",178.265064663946,-17.333229751702
"947","1","1",178.595064663946,-17.333229751702
"948","1","1",179.435064663946,-17.333229751702
"949","1","1",-178.984935336054,-17.343229751702
"950","1","1",-178.964935336054,-17.343229751702
"951","1","1",-178.944935336054,-17.343229751702
"952","1","1",-178.844935336054,-17.343229751702
"953","1","1",177.405064663946,-17.343229751702
"954","1","1",177.535064663946,-17.343229751702
"955","1","1",177.705064663946,-17.343229751702
"956","1","1",177.715064663946,-17.343229751702
"957","1","1",177.815064663946,-17.343229751702
"958","1","1",177.825064663946,-17.343229751702
"959","1","1",177.835064663946,-17.343229751702
"960","1","1",177.845064663946,-17.343229751702
"961","1","1",177.855064663946,-17.343229751702
"962","1","1",177.865064663946,-17.343229751702
"963","1","1",177.895064663946,-17.343229751702
"964","1","1",177.905064663946,-17.343229751702
"965","1","1",177.915064663946,-17.343229751702
"966","1","1",177.925064663946,-17.343229751702
"967","1","1",177.955064663946,-17.343229751702
"968","1","1",177.965064663946,-17.343229751702
"969","1","1",177.975064663946,-17.343229751702
"970","1","1",178.015064663946,-17.343229751702
"971","1","1",178.025064663946,-17.343229751702
"972","1","1",178.035064663946,-17.343229751702
"973","1","1",178.055064663946,-17.343229751702
"974","1","1",178.065064663946,-17.343229751702
"975","1","1",178.155064663946,-17.343229751702
"976","1","1",178.205064663946,-17.343229751702
"977","1","1",178.265064663946,-17.343229751702
"978","1","1",178.275064663946,-17.343229751702
"979","1","1",178.795064663946,-17.343229751702
"980","1","1",179.435064663946,-17.343229751702
"981","1","1",-178.984935336054,-17.353229751702
"982","1","1",-178.974935336054,-17.353229751702
"983","1","1",-178.844935336054,-17.353229751702
"984","1","1",177.135064663946,-17.353229751702
"985","1","1",177.835064663946,-17.353229751702
"986","1","1",177.845064663946,-17.353229751702
"987","1","1",177.895064663946,-17.353229751702
"988","1","1",177.905064663946,-17.353229751702
"989","1","1",177.965064663946,-17.353229751702
"990","1","1",178.075064663946,-17.353229751702
"991","1","1",178.095064663946,-17.353229751702
"992","1","1",178.235064663946,-17.353229751702
"993","1","1",-178.884935336054,-17.363229751702
"994","1","1",-178.844935336054,-17.363229751702
"995","1","1",177.395064663946,-17.363229751702
"996","1","1",177.415064663946,-17.363229751702
"997","1","1",177.475064663946,-17.363229751702
"998","1","1",177.645064663946,-17.363229751702
"999","1","1",177.655064663946,-17.363229751702
"1000","1","1",177.665064663946,-17.363229751702
"1001","1","1",177.775064663946,-17.363229751702
"1002","1","1",177.785064663946,-17.363229751702
"1003","1","1",177.795064663946,-17.363229751702
"1004","1","1",177.865064663946,-17.363229751702
"1005","1","1",177.875064663946,-17.363229751702
"1006","1","1",177.895064663946,-17.363229751702
"1007","1","1",177.905064663946,-17.363229751702
"1008","1","1",177.915064663946,-17.363229751702
"1009","1","1",177.925064663946,-17.363229751702
"1010","1","1",178.035064663946,-17.363229751702
"1011","1","1",178.045064663946,-17.363229751702
"1012","1","1",178.085064663946,-17.363229751702
"1013","1","1",178.095064663946,-17.363229751702
"1014","1","1",-178.894935336054,-17.373229751702
"1015","1","1",-178.844935336054,-17.373229751702
"1016","1","1",177.485064663946,-17.373229751702
"1017","1","1",177.495064663946,-17.373229751702
"1018","1","1",177.615064663946,-17.373229751702
"1019","1","1",177.635064663946,-17.373229751702
"1020","1","1",177.645064663946,-17.373229751702
"1021","1","1",177.655064663946,-17.373229751702
"1022","1","1",177.665064663946,-17.373229751702
"1023","1","1",177.675064663946,-17.373229751702
"1024","1","1",177.715064663946,-17.373229751702
"1025","1","1",177.725064663946,-17.373229751702
"1026","1","1",177.745064663946,-17.373229751702
"1027","1","1",177.755064663946,-17.373229751702
"1028","1","1",177.765064663946,-17.373229751702
"1029","1","1",177.775064663946,-17.373229751702
"1030","1","1",177.785064663946,-17.373229751702
"1031","1","1",177.815064663946,-17.373229751702
"1032","1","1",177.855064663946,-17.373229751702
"1033","1","1",177.865064663946,-17.373229751702
"1034","1","1",177.875064663946,-17.373229751702
"1035","1","1",177.965064663946,-17.373229751702
"1036","1","1",177.975064663946,-17.373229751702
"1037","1","1",179.415064663946,-17.373229751702
"1038","1","1",179.425064663946,-17.373229751702
"1039","1","1",-178.894935336054,-17.383229751702
"1040","1","1",-178.884935336054,-17.383229751702
"1041","1","1",-178.874935336054,-17.383229751702
"1042","1","1",-178.854935336054,-17.383229751702
"1043","1","1",-178.844935336054,-17.383229751702
"1044","1","1",177.405064663946,-17.383229751702
"1045","1","1",177.425064663946,-17.383229751702
"1046","1","1",177.505064663946,-17.383229751702
"1047","1","1",177.595064663946,-17.383229751702
"1048","1","1",177.605064663946,-17.383229751702
"1049","1","1",177.615064663946,-17.383229751702
"1050","1","1",177.625064663946,-17.383229751702
"1051","1","1",177.645064663946,-17.383229751702
"1052","1","1",177.725064663946,-17.383229751702
"1053","1","1",177.735064663946,-17.383229751702
"1054","1","1",177.745064663946,-17.383229751702
"1055","1","1",177.755064663946,-17.383229751702
"1056","1","1",177.795064663946,-17.383229751702
"1057","1","1",177.855064663946,-17.383229751702
"1058","1","1",177.875064663946,-17.383229751702
"1059","1","1",177.925064663946,-17.383229751702
"1060","1","1",177.965064663946,-17.383229751702
"1061","1","1",178.345064663946,-17.383229751702
"1062","1","1",179.415064663946,-17.383229751702
"1063","1","1",-178.874935336054,-17.393229751702
"1064","1","1",-178.864935336054,-17.393229751702
"1065","1","1",177.535064663946,-17.393229751702
"1066","1","1",177.545064663946,-17.393229751702
"1067","1","1",177.565064663946,-17.393229751702
"1068","1","1",177.575064663946,-17.393229751702
"1069","1","1",177.585064663946,-17.393229751702
"1070","1","1",177.595064663946,-17.393229751702
"1071","1","1",177.605064663946,-17.393229751702
"1072","1","1",177.615064663946,-17.393229751702
"1073","1","1",177.625064663946,-17.393229751702
"1074","1","1",177.745064663946,-17.393229751702
"1075","1","1",177.925064663946,-17.393229751702
"1076","1","1",177.985064663946,-17.393229751702
"1077","1","1",-178.854935336054,-17.403229751702
"1078","1","1",-178.844935336054,-17.403229751702
"1079","1","1",-178.674935336054,-17.403229751702
"1080","1","1",-178.664935336054,-17.403229751702
"1081","1","1",177.415064663946,-17.403229751702
"1082","1","1",177.505064663946,-17.403229751702
"1083","1","1",177.525064663946,-17.403229751702
"1084","1","1",177.565064663946,-17.403229751702
"1085","1","1",177.575064663946,-17.403229751702
"1086","1","1",177.585064663946,-17.403229751702
"1087","1","1",177.595064663946,-17.403229751702
"1088","1","1",177.605064663946,-17.403229751702
"1089","1","1",177.815064663946,-17.403229751702
"1090","1","1",177.915064663946,-17.403229751702
"1091","1","1",179.385064663946,-17.403229751702
"1092","1","1",-178.664935336054,-17.413229751702
"1093","1","1",177.535064663946,-17.413229751702
"1094","1","1",177.545064663946,-17.413229751702
"1095","1","1",177.555064663946,-17.413229751702
"1096","1","1",177.565064663946,-17.413229751702
"1097","1","1",177.575064663946,-17.413229751702
"1098","1","1",177.585064663946,-17.413229751702
"1099","1","1",177.595064663946,-17.413229751702
"1100","1","1",177.895064663946,-17.413229751702
"1101","1","1",177.935064663946,-17.413229751702
"1102","1","1",178.235064663946,-17.413229751702
"1103","1","1",178.245064663946,-17.413229751702
"1104","1","1",178.255064663946,-17.413229751702
"1105","1","1",-179.544935336054,-17.423229751702
"1106","1","1",-179.174935336054,-17.423229751702
"1107","1","1",-179.144935336054,-17.423229751702
"1108","1","1",-178.684935336054,-17.423229751702
"1109","1","1",-178.674935336054,-17.423229751702
"1110","1","1",177.515064663946,-17.423229751702
"1111","1","1",177.535064663946,-17.423229751702
"1112","1","1",177.545064663946,-17.423229751702
"1113","1","1",177.555064663946,-17.423229751702
"1114","1","1",177.575064663946,-17.423229751702
"1115","1","1",177.585064663946,-17.423229751702
"1116","1","1",177.895064663946,-17.423229751702
"1117","1","1",178.485064663946,-17.423229751702
"1118","1","1",178.945064663946,-17.423229751702
"1119","1","1",-179.544935336054,-17.433229751702
"1120","1","1",-179.184935336054,-17.433229751702
"1121","1","1",-178.674935336054,-17.433229751702
"1122","1","1",177.465064663946,-17.433229751702
"1123","1","1",177.525064663946,-17.433229751702
"1124","1","1",177.545064663946,-17.433229751702
"1125","1","1",177.565064663946,-17.433229751702
"1126","1","1",177.575064663946,-17.433229751702
"1127","1","1",177.855064663946,-17.433229751702
"1128","1","1",178.945064663946,-17.433229751702
"1129","1","1",178.955064663946,-17.433229751702
"1130","1","1",-179.534935336054,-17.443229751702
"1131","1","1",177.475064663946,-17.443229751702
"1132","1","1",177.525064663946,-17.443229751702
"1133","1","1",177.535064663946,-17.443229751702
"1134","1","1",177.555064663946,-17.443229751702
"1135","1","1",177.565064663946,-17.443229751702
"1136","1","1",177.635064663946,-17.443229751702
"1137","1","1",-179.184935336054,-17.453229751702
"1138","1","1",177.535064663946,-17.453229751702
"1139","1","1",177.605064663946,-17.453229751702
"1140","1","1",-179.184935336054,-17.463229751702
"1141","1","1",-179.134935336054,-17.463229751702
"1142","1","1",177.505064663946,-17.463229751702
"1143","1","1",177.515064663946,-17.463229751702
"1144","1","1",177.525064663946,-17.463229751702
"1145","1","1",177.615064663946,-17.463229751702
"1146","1","1",178.375064663946,-17.463229751702
"1147","1","1",178.915064663946,-17.463229751702
"1148","1","1",-179.174935336054,-17.473229751702
"1149","1","1",-179.164935336054,-17.473229751702
"1150","1","1",-179.154935336054,-17.473229751702
"1151","1","1",-179.144935336054,-17.473229751702
"1152","1","1",177.465064663946,-17.473229751702
"1153","1","1",177.485064663946,-17.473229751702
"1154","1","1",177.545064663946,-17.473229751702
"1155","1","1",177.605064663946,-17.473229751702
"1156","1","1",178.335064663946,-17.473229751702
"1157","1","1",178.395064663946,-17.473229751702
"1158","1","1",178.925064663946,-17.473229751702
"1159","1","1",178.975064663946,-17.473229751702
"1160","1","1",177.265064663946,-17.483229751702
"1161","1","1",177.305064663946,-17.483229751702
"1162","1","1",177.365064663946,-17.483229751702
"1163","1","1",177.435064663946,-17.483229751702
"1164","1","1",177.455064663946,-17.483229751702
"1165","1","1",177.465064663946,-17.483229751702
"1166","1","1",177.535064663946,-17.483229751702
"1167","1","1",177.585064663946,-17.483229751702
"1168","1","1",177.595064663946,-17.483229751702
"1169","1","1",178.345064663946,-17.483229751702
"1170","1","1",178.935064663946,-17.483229751702
"1171","1","1",177.265064663946,-17.493229751702
"1172","1","1",177.365064663946,-17.493229751702
"1173","1","1",177.415064663946,-17.493229751702
"1174","1","1",177.425064663946,-17.493229751702
"1175","1","1",177.475064663946,-17.493229751702
"1176","1","1",177.575064663946,-17.493229751702
"1177","1","1",178.535064663946,-17.493229751702
"1178","1","1",178.605064663946,-17.493229751702
"1179","1","1",177.355064663946,-17.503229751702
"1180","1","1",177.405064663946,-17.503229751702
"1181","1","1",177.435064663946,-17.503229751702
"1182","1","1",177.445064663946,-17.503229751702
"1183","1","1",177.565064663946,-17.503229751702
"1184","1","1",178.495064663946,-17.503229751702
"1185","1","1",-178.714935336054,-17.513229751702
"1186","1","1",-178.694935336054,-17.513229751702
"1187","1","1",-178.684935336054,-17.513229751702
"1188","1","1",176.915064663946,-17.513229751702
"1189","1","1",177.065064663946,-17.513229751702
"1190","1","1",177.525064663946,-17.513229751702
"1191","1","1",177.535064663946,-17.513229751702
"1192","1","1",177.545064663946,-17.513229751702
"1193","1","1",178.435064663946,-17.513229751702
"1194","1","1",178.975064663946,-17.513229751702
"1195","1","1",-178.724935336054,-17.523229751702
"1196","1","1",176.915064663946,-17.523229751702
"1197","1","1",177.415064663946,-17.523229751702
"1198","1","1",177.435064663946,-17.523229751702
"1199","1","1",177.505064663946,-17.523229751702
"1200","1","1",177.525064663946,-17.523229751702
"1201","1","1",-178.714935336054,-17.533229751702
"1202","1","1",-178.684935336054,-17.533229751702
"1203","1","1",-178.674935336054,-17.533229751702
"1204","1","1",177.415064663946,-17.533229751702
"1205","1","1",177.445064663946,-17.533229751702
"1206","1","1",177.465064663946,-17.533229751702
"1207","1","1",178.985064663946,-17.533229751702
"1208","1","1",178.995064663946,-17.533229751702
"1209","1","1",-178.694935336054,-17.543229751702
"1210","1","1",177.285064663946,-17.543229751702
"1211","1","1",177.405064663946,-17.543229751702
"1212","1","1",177.415064663946,-17.543229751702
"1213","1","1",177.435064663946,-17.543229751702
"1214","1","1",177.445064663946,-17.543229751702
"1215","1","1",177.465064663946,-17.543229751702
"1216","1","1",178.375064663946,-17.543229751702
"1217","1","1",178.405064663946,-17.543229751702
"1218","1","1",-178.814935336054,-17.553229751702
"1219","1","1",177.435064663946,-17.553229751702
"1220","1","1",178.415064663946,-17.553229751702
"1221","1","1",-178.834935336054,-17.563229751702
"1222","1","1",-178.814935336054,-17.563229751702
"1223","1","1",178.445064663946,-17.563229751702
"1224","1","1",178.465064663946,-17.563229751702
"1225","1","1",178.825064663946,-17.563229751702
"1226","1","1",179.035064663946,-17.563229751702
"1227","1","1",177.095064663946,-17.573229751702
"1228","1","1",177.365064663946,-17.573229751702
"1229","1","1",177.415064663946,-17.573229751702
"1230","1","1",177.425064663946,-17.573229751702
"1231","1","1",178.485064663946,-17.573229751702
"1232","1","1",179.055064663946,-17.573229751702
"1233","1","1",177.405064663946,-17.583229751702
"1234","1","1",177.415064663946,-17.583229751702
"1235","1","1",177.445064663946,-17.583229751702
"1236","1","1",178.845064663946,-17.583229751702
"1237","1","1",177.035064663946,-17.593229751702
"1238","1","1",178.995064663946,-17.593229751702
"1239","1","1",177.065064663946,-17.603229751702
