"x","y","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateuncertaintyinmeters","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","identifiedBy","identificationID","stateProvince","vernacularName","dataGeneralizations","taxonConceptID","locality","individualCount","continent","institutionKey","collectionKey","preparations","higherGeography","coordinatePrecision","depth","depthAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","footprintWKT","http...rs.tdwg.org.dwc.terms.organismQuantityType","lifeStage","http...unknown.org.language","http...unknown.org.rights","http...unknown.org.rightsHolder","identificationRemarks","associatedSequences","projectId","programmeAcronym","eventID","samplingEffort","samplingProtocol","datasetID","language","name","georeferenceProtocol","island","dynamicProperties","eventRemarks","materialSampleID","type","fieldNumber","associatedReferences","bibliographicCitation","county","footprintSRS","otherCatalogNumbers","institutionID","nomenclaturalCode","disposition","locationID","ownerInstitutionCode","collectionID","parentNameUsage","locationRemarks","waterBody","endDayOfYear","verbatimCoordinateSystem","startDayOfYear","higherClassification","georeferencedBy","georeferenceVerificationStatus","georeferenceRemarks","georeferenceSources","higherGeographyID","created"
179.338708,-16.296376,1848345420,"Holothuria atra Jaeger, 1833",-16.296376,179.338708,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.623+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,12,"2003-06-12T00:00:00",NA,"2021-03-09T11:22:36.623+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"C377E400-3983-438B-8565-0FB0DC8106A3_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345420,NA,"PROCFish/C","C377E400-3983-438B-8565-0FB0DC8106A3_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","C377E400-3983-438B-8565-0FB0DC8106A3","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.349844,-16.288849,1848345422,"Holothuria atra Jaeger, 1833",-16.288849,179.349844,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:37.040+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,12,"2003-06-12T00:00:00",NA,"2021-03-09T11:22:37.040+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"52C930A1-156D-4246-8A71-A5AA445F8D2A_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345422,NA,"PROCFish/C","52C930A1-156D-4246-8A71-A5AA445F8D2A_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","52C930A1-156D-4246-8A71-A5AA445F8D2A","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.187627,-16.324841,1848345437,"Holothuria atra Jaeger, 1833",-16.324841,179.187627,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.806+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,16,"2003-06-16T00:00:00",NA,"2021-03-09T11:22:36.806+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"C2D86243-D039-41FA-85D4-079658D09950_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345437,NA,"PROCFish/C","C2D86243-D039-41FA-85D4-079658D09950_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","C2D86243-D039-41FA-85D4-079658D09950","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.241614,-16.291214,1848345441,"Holothuria atra Jaeger, 1833",-16.291214,179.241614,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.871+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,16,"2003-06-16T00:00:00",NA,"2021-03-09T11:22:36.871+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"3C7970FC-EFBB-4F68-A4AE-1E5D1C2E14B6_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345441,NA,"PROCFish/C","3C7970FC-EFBB-4F68-A4AE-1E5D1C2E14B6_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","3C7970FC-EFBB-4F68-A4AE-1E5D1C2E14B6","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.309716,-16.324171,1848345447,"Holothuria atra Jaeger, 1833",-16.324171,179.309716,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.379+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,13,"2003-06-13T00:00:00",NA,"2021-03-09T11:22:36.379+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"6000FA1F-A990-4D06-895B-C416A936D06C_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345447,NA,"PROCFish/C","6000FA1F-A990-4D06-895B-C416A936D06C_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","6000FA1F-A990-4D06-895B-C416A936D06C","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.237267,-16.286,1848345464,"Holothuria atra Jaeger, 1833",-16.286,179.237267,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.961+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,16,"2003-06-16T00:00:00",NA,"2021-03-09T11:22:36.961+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"7C6A08C4-900C-4C0F-B62E-58C8468F85B0_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345464,NA,"PROCFish/C","7C6A08C4-900C-4C0F-B62E-58C8468F85B0_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","7C6A08C4-900C-4C0F-B62E-58C8468F85B0","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.322393,-16.266532,1848345466,"Holothuria atra Jaeger, 1833",-16.266532,179.322393,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.958+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,13,"2003-06-13T00:00:00",NA,"2021-03-09T11:22:36.958+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"320D564F-1FAA-4F4A-BE87-1435F6470358_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345466,NA,"PROCFish/C","320D564F-1FAA-4F4A-BE87-1435F6470358_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","320D564F-1FAA-4F4A-BE87-1435F6470358","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.322393,-16.266532,1848345469,"Holothuria atra Jaeger, 1833",-16.266532,179.322393,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.687+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,13,"2003-06-13T00:00:00",NA,"2021-03-09T11:22:36.687+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"91527624-FBBB-469F-B176-9DC61FCFC1A5_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345469,NA,"PROCFish/C","91527624-FBBB-469F-B176-9DC61FCFC1A5_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","91527624-FBBB-469F-B176-9DC61FCFC1A5","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.307792,-16.273095,1848345483,"Holothuria atra Jaeger, 1833",-16.273095,179.307792,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.606+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,13,"2003-06-13T00:00:00",NA,"2021-03-09T11:22:36.606+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"FDC739BF-0B75-40A1-8C25-ED0FB9CCDB4B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345483,NA,"PROCFish/C","FDC739BF-0B75-40A1-8C25-ED0FB9CCDB4B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","FDC739BF-0B75-40A1-8C25-ED0FB9CCDB4B","Reef benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.300816,-16.325689,1848345493,"Holothuria atra Jaeger, 1833",-16.325689,179.300816,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.875+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,18,"2003-06-18T00:00:00",NA,"2021-03-09T11:22:36.875+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"E0D53A65-2223-4458-955F-CED71002F7BC_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345493,NA,"PROCFish/C","E0D53A65-2223-4458-955F-CED71002F7BC_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","E0D53A65-2223-4458-955F-CED71002F7BC","Reef benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.329762,-16.308436,1848345495,"Holothuria atra Jaeger, 1833",-16.308436,179.329762,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.879+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,16,"2003-06-16T00:00:00",NA,"2021-03-09T11:22:36.879+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"BF3EBF34-2034-4011-A466-C61C53856054_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345495,NA,"PROCFish/C","BF3EBF34-2034-4011-A466-C61C53856054_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","BF3EBF34-2034-4011-A466-C61C53856054","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.239177,-16.289057,1848345498,"Holothuria atra Jaeger, 1833",-16.289057,179.239177,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.451+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,16,"2003-06-16T00:00:00",NA,"2021-03-09T11:22:36.451+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"D303A237-3C56-42DF-90CD-4D33B3AC835A_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345498,NA,"PROCFish/C","D303A237-3C56-42DF-90CD-4D33B3AC835A_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","D303A237-3C56-42DF-90CD-4D33B3AC835A","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.30619,-16.328785,1848345500,"Holothuria atra Jaeger, 1833",-16.328785,179.30619,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.808+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,18,"2003-06-18T00:00:00",NA,"2021-03-09T11:22:36.808+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"5A96550A-25D0-4AB0-84A8-B2CFD9DAB2F2_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,1848345500,NA,"PROCFish/C","5A96550A-25D0-4AB0-84A8-B2CFD9DAB2F2_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","5A96550A-25D0-4AB0-84A8-B2CFD9DAB2F2","Reef benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
