"presence","x","y","cells","BO2_salinitymean_bdmax","BO2_tempmin_bdmax","BO2_tempmax_bdmax","BO2_temprange_bdmax","BO21_curvelmax_bdmax","BO_bathymax","MS_biogeo06_bathy_slope_5m","MS_biogeo01_aspect_EW_5m","MS_bathy_5m","MS_biogeo05_dist_shore_5m","MS_biogeo02_aspect_NS_5m","Protected_Areas"
0,148.791666666667,-13.5416666666667,490,34.7186279296875,1.89548456668854,1.91791033744812,0.0224257055670023,0.138742029666901,-4292,0.100000001490116,-0.790000021457672,-4380,352,-0.479999989271164,4
0,148.875,-13.5416666666667,491,34.7186279296875,1.84722912311554,1.86921525001526,0.0219861958175898,0.133552893996239,-4288,0.100000001490116,0.509999990463257,-4358,348,-0.730000019073486,4
0,148.958333333333,-13.5416666666667,492,34.7186279296875,1.87778413295746,1.90004849433899,0.0222643427550793,0.129298120737076,-4420,0.0500000007450581,0.469999998807907,-4432,344,0.370000004768372,2.68151920109618
0,149.041666666667,-13.5416666666667,493,34.7186317443848,1.5360494852066,1.55629861354828,0.0202490985393524,0.150982037186623,-4441,0.0500000007450581,0.180000007152557,-4472,341,-0.670000016689301,1.99995964785922
0,149.125,-13.5416666666667,494,34.7186317443848,1.5360369682312,1.55625462532043,0.0202176701277494,0.144414186477661,-4457,0.0399999991059303,0.439999997615814,-4487,338,-0.319999992847443,1.99995964785922
0,149.208333333333,-13.5416666666667,495,34.7186317443848,1.5360369682312,1.55625462532043,0.0202176682651043,0.142961978912354,-4461,0.0700000002980232,-0.379999995231628,-4496,334,-0.00999999977648258,0.67913113946251
0,149.291666666667,-13.5416666666667,496,34.7186279296875,1.53603684902191,1.55625402927399,0.0202172603458166,0.134716883301735,-4443,0.0900000035762787,0.170000001788139,-4439,331,-0.660000026226044,0
0,149.375,-13.5416666666667,497,34.7186279296875,1.53603398799896,1.55622065067291,0.0201866719871759,0.136891961097717,-4449,0.0500000007450581,0.589999973773956,-4491,328,-0.639999985694885,0
0,149.458333333333,-13.5416666666667,498,34.7185935974121,1.53603398799896,1.55622053146362,0.0201866086572409,0.149576812982559,-4480,0.0199999995529652,-0.200000002980232,-4514,326,-0.259999990463257,0
0,149.541666666667,-13.5416666666667,499,34.7185935974121,1.53599655628204,1.55635142326355,0.0203548930585384,0.142279610037804,-4491,0.0299999993294477,0.819999992847443,-4530,323,-0.259999990463257,0
0,149.625,-13.5416666666667,500,34.7185935974121,1.5325893163681,1.5526624917984,0.0200731325894594,0.144071564078331,-4555,0.0299999993294477,0.469999998807907,-4568,321,-0.25,0
0,149.708333333333,-13.5416666666667,501,34.7185935974121,1.53258919715881,1.55266225337982,0.0200731139630079,0.148701757192612,-4571,0.0199999995529652,-0.349999994039536,-4578,318,0.239999994635582,0
0,149.791666666667,-13.5416666666667,502,34.7185935974121,1.53258895874023,1.55266213417053,0.020073102787137,0.155310481786728,-4567,0.0299999993294477,0.540000021457672,-4577,316,-0.219999998807907,0
0,149.875,-13.5416666666667,503,34.7186279296875,1.53258895874023,1.55266213417053,0.0200731009244919,0.153214007616043,-4573,0.0700000002980232,0.330000013113022,-4641,314,0.569999992847443,0
0,149.958333333333,-13.5416666666667,504,34.7185935974121,1.53258907794952,1.55266213417053,0.0200731009244919,0.166589677333832,-4597,0.0599999986588955,-0.639999985694885,-4611,312,0.0700000002980232,0
0,144.041666666667,-13.625,505,35.0365562438965,23.8184204101562,28.4541969299316,4.63577651977539,0.285725593566895,-37,0.0299999993294477,-0.360000014305115,-33,40,0.100000001490116,5
0,144.125,-13.625,506,35.2478675842285,23.7248020172119,27.4422855377197,3.71748423576355,0.31510716676712,-1,0.170000001788139,0.46000000834465,-68,49,0.310000002384186,5
0,144.208333333333,-13.625,507,34.6290054321289,8.28040981292725,9.40630626678467,1.12589645385742,0.529839754104614,-49,0.509999990463257,0.519999980926514,-408,53,0.709999978542328,5
0,144.291666666667,-13.625,508,34.6238708496094,2.30732822418213,2.44589567184448,0.138567298650742,0.149733051657677,-363,0.75,0.790000021457672,-1132,52,0.610000014305115,5
0,144.375,-13.625,509,34.692325592041,1.75576567649841,1.78675663471222,0.030990969389677,0.107882089912891,-1675,0.649999976158142,0.810000002384186,-2160,52,0.579999983310699,5
0,144.458333333333,-13.625,510,34.6921768188477,1.71307933330536,1.73558259010315,0.0225032605230808,0.108233362436295,-2537,0.230000004172325,0.340000003576279,-2645,54,0.879999995231628,5
0,144.541666666667,-13.625,511,34.6920700073242,1.71329033374786,1.73564839363098,0.0223580785095692,0.102779984474182,-2629,0.0700000002980232,0.159999996423721,-2705,55,0.899999976158142,5
0,144.625,-13.625,512,34.7134628295898,1.71329629421234,1.73565578460693,0.0223595555871725,0.0927451774477959,-2700,0.0399999991059303,0.419999986886978,-2728,56,0.889999985694885,5
0,144.708333333333,-13.625,513,34.7134628295898,1.71329033374786,1.73564827442169,0.0223580095916986,0.0820896774530411,-2714,0.0399999991059303,0.509999990463257,-2759,59,0.310000002384186,5
0,144.791666666667,-13.625,514,34.7134628295898,1.71362245082855,1.73609817028046,0.0224756598472595,0.0783220902085304,-2782,0.0500000007450581,0.610000014305115,-2810,63,0.579999983310699,5
0,144.875,-13.625,515,34.7134628295898,1.71362268924713,1.73609828948975,0.0224756617099047,0.0754351541399956,-2716,0.0900000035762787,-0.25,-2808,67,0.100000001490116,5
0,144.958333333333,-13.625,516,34.7134628295898,1.71401143074036,1.73638832569122,0.0223769247531891,0.0723518058657646,-2661,0.209999993443489,-0.0199999995529652,-2747,73,-0.959999978542328,5
0,145.041666666667,-13.625,517,34.6910705566406,1.71390652656555,1.73652982711792,0.0226233210414648,0.072720505297184,-2686,0.180000007152557,0.270000010728836,-2805,79,-0.920000016689301,5
0,145.125,-13.625,518,34.6907005310059,1.71390640735626,1.73652970790863,0.0226233191788197,0.0754776298999786,-2680,0.129999995231628,-0.519999980926514,-2780,86,-0.649999976158142,5
0,145.208333333333,-13.625,519,34.7134628295898,1.71405243873596,1.73669242858887,0.0226399954408407,0.0759673491120338,-2689,0.0399999991059303,0.25,-2721,94,-0.660000026226044,5
0,145.291666666667,-13.625,520,34.7132797241211,1.71446216106415,1.73820900917053,0.0237468034029007,0.0785345882177353,-2733,0.0500000007450581,0.689999997615814,-2768,101,-0.5,4.6794402500259
0,145.375,-13.625,521,34.7132797241211,1.69667041301727,1.71613931655884,0.0194689091295004,0.0639695078134537,-2784,0.0599999986588955,0.850000023841858,-2832,107,-0.310000002384186,4.17912952985737
0,145.458333333333,-13.625,522,34.7132797241211,1.69667160511017,1.71613967418671,0.0194680374115705,0.0651614293456078,-2875,0.0900000035762787,0.860000014305115,-2940,112,0.109999999403954,4
0,145.541666666667,-13.625,523,34.7132797241211,1.69630229473114,1.71583127975464,0.0195289123803377,0.0585086271166801,-2923,0.0299999993294477,-0.449999988079071,-2979,115,-0.0599999986588955,4
0,145.625,-13.625,524,34.7132835388184,1.69630014896393,1.71583044528961,0.019530238583684,0.0442157052457333,-2957,0.0199999995529652,0.479999989271164,-2972,116,0.629999995231628,4
0,145.708333333333,-13.625,525,34.713493347168,1.696413397789,1.71581792831421,0.0194045789539814,0.0384031869471073,-2961,0.0599999986588955,0.0299999993294477,-3006,118,0.689999997615814,4
0,145.791666666667,-13.625,526,34.7132873535156,1.69602048397064,1.71573042869568,0.0197099540382624,0.0457806885242462,-2950,0.0500000007450581,-0.779999971389771,-2959,120,0.5,4
0,145.875,-13.625,527,34.7130279541016,1.69602072238922,1.71573054790497,0.0197098553180695,0.0413121283054352,-2958,0.0599999986588955,0.200000002980232,-2926,123,-0.0299999993294477,4
0,145.958333333333,-13.625,528,34.7130165100098,1.69601917266846,1.71583700180054,0.0198178179562092,0.0412707813084126,-2915,0.0700000002980232,0.519999980926514,-3012,127,-0.490000009536743,4
0,146.041666666667,-13.625,529,34.7126808166504,1.69588756561279,1.71577227115631,0.0198846459388733,0.0455134361982346,-2844,0.140000000596046,0.579999983310699,-3077,131,-0.709999978542328,4
0,146.125,-13.625,530,34.7123107910156,1.6957985162735,1.71577370166779,0.0199751872569323,0.0466536171734333,-2861,0.129999995231628,-0.259999990463257,-3169,136,-0.0500000007450581,4
0,146.208333333333,-13.625,531,34.7119750976562,1.69546687602997,1.71558570861816,0.020118834450841,0.0654024928808212,-2761,0.200000002980232,-0.899999976158142,-2953,142,0.360000014305115,4
0,146.291666666667,-13.625,532,34.7117538452148,1.71282768249512,1.73841190338135,0.0255842376500368,0.111634753644466,-2567,0.189999997615814,-0.740000009536743,-2648,147,0.0900000035762787,4
0,146.375,-13.625,533,34.6875877380371,1.75319802761078,1.78891670703888,0.0357186757028103,0.109882190823555,-2135,0.400000005960464,-0.569999992847443,-2379,153,-0.720000028610229,4
0,146.458333333333,-13.625,534,34.6872940063477,1.79426121711731,1.84969544410706,0.0554342567920685,0.0879907011985779,-1702,0.370000004768372,-0.75,-1857,159,-0.170000001788139,4
0,146.541666666667,-13.625,535,34.651538848877,1.87672960758209,1.95507729053497,0.0783476978540421,0.106774643063545,-1647,0.360000014305115,0.409999996423721,-1760,166,0.469999998807907,4
0,146.625,-13.625,536,34.6516227722168,1.87573528289795,1.95520997047424,0.0794747024774551,0.099427804350853,-1701,0.270000010728836,0.790000021457672,-2207,173,0.409999996423721,4
0,146.708333333333,-13.625,537,34.6516227722168,1.87461483478546,1.95843362808228,0.0838188156485558,0.0816468223929405,-1930,0.140000000596046,0.0299999993294477,-2386,180,-0.709999978542328,4
0,146.791666666667,-13.625,538,34.6516914367676,1.87449145317078,1.95913922786713,0.0846477597951889,0.0859413146972656,-2028,0.259999990463257,-0.800000011920929,-2182,187,-0.490000009536743,4
0,146.875,-13.625,539,34.6516418457031,1.97169709205627,2.0703592300415,0.0986621975898743,0.0881253331899643,-1936,0.119999997317791,0.259999990463257,-1994,195,-0.0700000002980232,4
0,146.958333333333,-13.625,540,34.6517868041992,1.97263503074646,2.0722177028656,0.099582627415657,0.122342951595783,-1903,0.0900000035762787,-0.100000001490116,-2086,202,0.720000028610229,4
0,147.041666666667,-13.625,541,34.6849555969238,1.87377727031708,1.96086156368256,0.0870843604207039,0.113453194499016,-1932,0.119999997317791,0.300000011920929,-2078,210,0.620000004768372,4
0,147.125,-13.625,542,34.6845817565918,1.8728791475296,1.96145594120026,0.0885767638683319,0.134987577795982,-2045,0.150000005960464,0.0700000002980232,-2158,218,0.889999985694885,4
0,147.208333333333,-13.625,543,34.6844711303711,1.87383437156677,1.96200907230377,0.0881747752428055,0.136925160884857,-2091,0.129999995231628,0.389999985694885,-2204,226,0.740000009536743,4
0,147.291666666667,-13.625,544,34.6836585998535,1.79197001457214,1.85515260696411,0.063182644546032,0.136427104473114,-2177,0.150000005960464,0.469999998807907,-2279,234,0.800000011920929,4
0,147.375,-13.625,545,34.6835479736328,1.79311203956604,1.86027586460114,0.0671638920903206,0.116807281970978,-2193,0.159999996423721,0.300000011920929,-2453,242,0.800000011920929,4
0,147.458333333333,-13.625,546,34.68310546875,1.74627268314362,1.79530513286591,0.0490323826670647,0.0917856320738792,-2277,0.180000007152557,-0.0799999982118607,-2449,250,0.970000028610229,4
0,147.541666666667,-13.625,547,34.706859588623,1.71158194541931,1.74828839302063,0.0367064662277699,0.0999158024787903,-2352,0.230000004172325,0.28999999165535,-2493,258,0.949999988079071,4
0,147.625,-13.625,548,34.706787109375,1.68948495388031,1.71806728839874,0.028582314029336,0.126544088125229,-2484,0.28999999165535,0.730000019073486,-2718,267,0.680000007152557,4
0,147.708333333333,-13.625,549,34.7193450927734,1.5974532365799,1.64078557491302,0.0433323755860329,0.125315174460411,-2818,0.370000004768372,0.75,-3142,275,0.660000026226044,4
0,147.791666666667,-13.625,550,34.717113494873,1.5635097026825,1.60567283630371,0.0421632044017315,0.109765581786633,-3195,0.280000001192093,0.680000007152557,-3532,283,0.720000028610229,4
0,147.875,-13.625,551,34.717113494873,1.54763567447662,1.57834255695343,0.0307068582624197,0.103946030139923,-3579,0.170000001788139,0.75,-3774,292,0.579999983310699,4
0,147.958333333333,-13.625,552,34.717113494873,1.54244422912598,1.56493306159973,0.0224889125674963,0.106024920940399,-3757,0.0900000035762787,0.589999973773956,-3942,300,0.639999985694885,4
0,148.041666666667,-13.625,553,34.717113494873,1.5423389673233,1.56482458114624,0.0224856287240982,0.105725921690464,-3905,0.129999995231628,0.349999994039536,-3976,309,0.850000023841858,4
0,148.125,-13.625,554,34.7172241210938,1.54226088523865,1.5647497177124,0.0224888063967228,0.103172853589058,-3981,0.140000000596046,0.790000021457672,-4153,318,0.529999971389771,4
0,148.208333333333,-13.625,555,34.7186279296875,1.53964745998383,1.56065094470978,0.0210035480558872,0.107533484697342,-4096,0.129999995231628,0.0900000035762787,-4241,326,0.910000026226044,4
0,148.291666666667,-13.625,556,34.7186279296875,1.53956162929535,1.56055188179016,0.0209902543574572,0.112257219851017,-4126,0.109999999403954,0.219999998807907,-4253,335,0.709999978542328,4
0,148.375,-13.625,557,34.7186279296875,1.53956151008606,1.56055176258087,0.0209902543574572,0.115553639829159,-4272,0.0599999986588955,0.28999999165535,-4336,344,0.119999997317791,4
0,148.458333333333,-13.625,558,34.7186279296875,1.90646958351135,1.92899537086487,0.0225258432328701,0.142566964030266,-4295,0.0599999986588955,-0.0799999982118607,-4306,352,0.5,4
0,148.541666666667,-13.625,559,34.7186279296875,1.90552473068237,1.92804193496704,0.0225172322243452,0.143141001462936,-4369,0.0700000002980232,0.790000021457672,-4379,361,0.0500000007450581,4
0,148.625,-13.625,560,34.7186279296875,1.89634716510773,1.91878080368042,0.0224336329847574,0.141706064343452,-4392,0.0399999991059303,0.479999989271164,-4428,367,-0.219999998807907,4
0,148.708333333333,-13.625,561,34.7186317443848,1.84143829345703,1.86337244510651,0.021934075281024,0.137649148702621,-4435,0.0299999993294477,0.5,-4454,364,0.100000001490116,4
0,148.791666666667,-13.625,562,34.7186317443848,1.89361917972565,1.91602802276611,0.0224087480455637,0.132965430617332,-4396,0.0700000002980232,-0.0900000035762787,-4453,360,-0.649999976158142,4
0,148.875,-13.625,563,34.7186279296875,1.90697264671326,1.92950308322906,0.022530410438776,0.131521195173264,-4412,0.119999997317791,0.0500000007450581,-4499,357,-0.600000023841858,4
0,148.958333333333,-13.625,564,34.7186317443848,1.5360631942749,1.55636084079742,0.0202976204454899,0.133497983217239,-4418,0.109999999403954,-0.230000004172325,-4382,353,0.449999988079071,4
0,149.041666666667,-13.625,565,34.7186317443848,1.5360369682312,1.55625462532043,0.0202176980674267,0.141405880451202,-4440,0.100000001490116,0.550000011920929,-4497,350,-0.209999993443489,4
0,149.125,-13.625,566,34.7186279296875,1.53603684902191,1.55625402927399,0.0202172640711069,0.14206375181675,-4440,0.0299999993294477,0.0500000007450581,-4516,346,-0.560000002384186,4
0,149.208333333333,-13.625,567,34.7186279296875,1.53603684902191,1.55625402927399,0.0202172882854939,0.13050788640976,-4496,0.0199999995529652,-0.109999999403954,-4516,343,-0.600000023841858,2.68017529923927
0,149.291666666667,-13.625,568,34.7186279296875,1.53603398799896,1.5562207698822,0.0201867520809174,0.130148738622665,-4506,0.00999999977648258,0.129999995231628,-4516,340,-0.5,2.00156028811537
0,149.375,-13.625,569,34.7186279296875,1.53599655628204,1.55635166168213,0.0203550588339567,0.134151145815849,-4514,0.0199999995529652,0.349999994039536,-4518,337,0.0700000002980232,2.00156028811537
0,149.458333333333,-13.625,570,34.7186279296875,1.53599655628204,1.55635154247284,0.020354937762022,0.135960519313812,-4515,0.0199999995529652,0.439999997615814,-4533,335,-0.159999996423721,0.677271839270182
0,149.541666666667,-13.625,571,34.7186279296875,1.53258895874023,1.55266213417053,0.0200731065124273,0.138174310326576,-4539,0.0299999993294477,0.430000007152557,-4553,332,-0.239999994635582,0
0,149.625,-13.625,572,34.7186279296875,1.53594160079956,1.55646181106567,0.0205201730132103,0.141913518309593,-4538,0.0199999995529652,-0.0799999982118607,-4565,330,0.0399999991059303,0
0,149.708333333333,-13.625,573,34.7186660766602,1.53594160079956,1.55646181106567,0.0205201674252748,0.152118489146233,-4555,0.0299999993294477,0.400000005960464,-4567,327,-0.200000002980232,0
0,149.791666666667,-13.625,574,34.7186660766602,1.53258895874023,1.55266213417053,0.0200731065124273,0.155035674571991,-4575,0.0399999991059303,0.150000005960464,-4589,325,0.129999995231628,0
0,149.875,-13.625,575,34.7186279296875,1.53258895874023,1.55266213417053,0.0200731046497822,0.157773345708847,-4588,0.0399999991059303,-0.0299999993294477,-4584,324,0.389999985694885,0
0,149.958333333333,-13.625,576,34.7185935974121,1.53258895874023,1.55266213417053,0.0200731046497822,0.162059545516968,-4588,0.0199999995529652,0.519999980926514,-4596,321,0.230000004172325,0
0,144.041666666667,-13.7083333333333,577,35.0383071899414,23.7850360870361,28.7376804351807,4.95264482498169,0.31076368689537,-24,0.0199999995529652,0.379999995231628,-29,40,0.389999985694885,5
0,144.125,-13.7083333333333,578,35.0393371582031,23.7953586578369,28.7351551055908,4.93979549407959,0.352002918720245,-1,0.0299999993294477,-0.25,-26,46,0.0299999993294477,5
0,144.208333333333,-13.7083333333333,579,34.6290016174316,9.56608295440674,10.8235321044922,1.25744950771332,0.46247011423111,-1,0.170000001788139,0.259999990463257,-52,44,0.340000003576279,5
0,144.291666666667,-13.7083333333333,580,34.6238441467285,2.51845335960388,2.6560492515564,0.137595921754837,0.171881660819054,-1,0.629999995231628,0.730000019073486,-470,43,0.449999988079071,5
0,144.375,-13.7083333333333,581,34.6921768188477,1.75576233863831,1.78675079345703,0.0309885144233704,0.104855932295322,-1002,0.720000028610229,0.879999995231628,-1577,43,0.469999998807907,5
0,144.458333333333,-13.7083333333333,582,34.6921768188477,1.7561856508255,1.78674733638763,0.0305616222321987,0.102081209421158,-1971,0.340000003576279,0.769999980926514,-2279,45,0.620000004768372,5
0,144.541666666667,-13.7083333333333,583,34.6919212341309,1.71328973770142,1.73564767837524,0.0223579108715057,0.115040853619576,-2430,0.150000005960464,0.720000028610229,-2569,46,0.680000007152557,5
0,144.625,-13.7083333333333,584,34.6918067932129,1.71328985691071,1.73564779758453,0.022357938811183,0.100120656192303,-2562,0.0700000002980232,0.479999989271164,-2664,47,0.850000023841858,5
0,144.708333333333,-13.7083333333333,585,34.7134628295898,1.71378409862518,1.73633813858032,0.0225539747625589,0.101191289722919,-2570,0.0700000002980232,0.550000011920929,-2722,50,0.340000003576279,5
0,144.791666666667,-13.7083333333333,586,34.7134628295898,1.71377503871918,1.73632729053497,0.0225522350519896,0.099810466170311,-2611,0.109999999403954,0.180000007152557,-2736,54,0.709999978542328,5
0,144.875,-13.7083333333333,587,34.7134628295898,1.71377515792847,1.73632729053497,0.0225522313266993,0.103252045810223,-2724,0.0799999982118607,0.589999973773956,-2793,60,0.610000014305115,5
0,144.958333333333,-13.7083333333333,588,34.7134628295898,1.71401226520538,1.73638951778412,0.0223772488534451,0.0957568511366844,-2688,0.0799999982118607,0.0299999993294477,-2886,66,0.400000005960464,5
0,145.041666666667,-13.7083333333333,589,34.6908493041992,1.71390664577484,1.73652994632721,0.0226233527064323,0.1014124751091,-2666,0.100000001490116,-0.109999999403954,-2856,73,0.930000007152557,5
0,145.125,-13.7083333333333,590,34.6901817321777,1.71412551403046,1.73657011985779,0.0224445667117834,0.0984003394842148,-2674,0.119999997317791,-0.680000007152557,-2771,81,0.680000007152557,5
0,145.208333333333,-13.7083333333333,591,34.7132797241211,1.71446490287781,1.73820948600769,0.0237445812672377,0.115397401154041,-2707,0.0700000002980232,0.709999978542328,-2732,88,0.100000001490116,5
0,145.291666666667,-13.7083333333333,592,34.7132797241211,1.71464061737061,1.73849153518677,0.0238508656620979,0.0879027470946312,-2771,0.0299999993294477,0.5,-2802,95,-0.730000019073486,5
0,145.375,-13.7083333333333,593,34.7132797241211,1.69667041301727,1.71613931655884,0.019468929618597,0.051200445741415,-2809,0.0399999991059303,0.860000014305115,-2841,99,-0.100000001490116,4.35797978391355
0,145.458333333333,-13.7083333333333,594,34.7132797241211,1.69667196273804,1.71613991260529,0.0194678623229265,0.0479149483144283,-2860,0.0500000007450581,0.769999980926514,-2893,103,0.529999971389771,4
0,145.541666666667,-13.7083333333333,595,34.7132797241211,1.69633543491364,1.71584558486938,0.0195101499557495,0.0505225211381912,-2899,0.0399999991059303,0.310000002384186,-2943,106,0.75,4
0,145.625,-13.7083333333333,596,34.7132797241211,1.69630610942841,1.71583318710327,0.0195271000266075,0.035290539264679,-2937,0.0199999995529652,0.150000005960464,-2951,107,0.769999980926514,4
0,145.708333333333,-13.7083333333333,597,34.7132797241211,1.69641840457916,1.71582055091858,0.019402239471674,0.0442358441650867,-2940,0.0599999986588955,-0.649999976158142,-2922,109,0.600000023841858,4
0,145.791666666667,-13.7083333333333,598,34.7131309509277,1.6975554227829,1.71649324893951,0.0189379155635834,0.0279350075870752,-2927,0.0500000007450581,0.259999990463257,-2903,112,0.769999980926514,4
0,145.875,-13.7083333333333,599,34.7130165100098,1.69617795944214,1.71581327915192,0.0196353551000357,0.0257524363696575,-2926,0.0799999982118607,0.779999971389771,-2969,115,-0.0799999982118607,4
0,145.958333333333,-13.7083333333333,600,34.7127952575684,1.69602358341217,1.71584188938141,0.0198183078318834,0.0308444127440453,-2925,0.0700000002980232,0.280000001192093,-3041,119,0.409999996423721,4
0,146.041666666667,-13.7083333333333,601,34.7126808166504,1.69589114189148,1.71577417850494,0.01988310739398,0.0443415902554989,-2908,0.129999995231628,0.280000001192093,-3073,123,0.829999983310699,4
0,146.125,-13.7083333333333,602,34.7119750976562,1.69579482078552,1.71577167510986,0.0199767984449863,0.0437963046133518,-2721,0.25,-0.610000014305115,-2957,129,0.769999980926514,4
0,146.208333333333,-13.7083333333333,603,34.7119750976562,1.71347224712372,1.73857593536377,0.0251037646085024,0.0709601193666458,-2730,0.150000005960464,-0.180000007152557,-2786,134,0.419999986886978,4
0,146.291666666667,-13.7083333333333,604,34.7117538452148,1.71340489387512,1.73883211612701,0.0254272408783436,0.163569569587708,-2629,0.180000007152557,0.0799999982118607,-2724,140,-0.800000011920929,4
0,146.375,-13.7083333333333,605,34.7110137939453,1.71276581287384,1.73859310150146,0.0258272401988506,0.0662261247634888,-2553,0.189999997615814,-0.0900000035762787,-2794,146,-0.670000016689301,4
0,146.458333333333,-13.7083333333333,606,34.6870727539062,1.75258219242096,1.78911864757538,0.036536417901516,0.053946852684021,-1885,0.560000002384186,-0.889999985694885,-2301,153,-0.389999985694885,3.35175479142056
0,146.541666666667,-13.7083333333333,607,34.6515464782715,2.1200737953186,2.24423575401306,0.124161832034588,0.106686390936375,-1625,0.25,-0.0799999982118607,-1747,160,-0.330000013113022,2.99841953581428
0,146.625,-13.7083333333333,608,34.6519050598145,2.12062954902649,2.24547696113586,0.124847613275051,0.10204765945673,-1626,0.319999992847443,0.870000004768372,-2020,167,0.360000014305115,2.99841953581428
0,146.708333333333,-13.7083333333333,609,34.6519660949707,2.12088084220886,2.24720120429993,0.126320451498032,0.0703980177640915,-1777,0.219999998807907,0.610000014305115,-2378,174,0.610000014305115,3.64786712190156
0,146.791666666667,-13.7083333333333,610,34.6518821716309,1.97005546092987,2.07062840461731,0.100572824478149,0.0674485564231873,-1892,0.209999993443489,-0.689999997615814,-2374,182,0.180000007152557,4
0,146.875,-13.7083333333333,611,34.6519317626953,2.12492299079895,2.25257182121277,0.12764897942543,0.0781605839729309,-1793,0.150000005960464,-0.779999971389771,-2076,189,-0.109999999403954,4
0,146.958333333333,-13.7083333333333,612,34.6519088745117,2.12339234352112,2.2542986869812,0.130906283855438,0.122191205620766,-1782,0.140000000596046,-0.46000000834465,-1952,197,0.810000002384186,4
0,147.041666666667,-13.7083333333333,613,34.6519165039062,1.97427725791931,2.074294090271,0.100016742944717,0.128870531916618,-1791,0.180000007152557,0.25,-1913,205,0.889999985694885,4
0,147.125,-13.7083333333333,614,34.6519012451172,1.97516250610352,2.0758843421936,0.100721791386604,0.143429830670357,-1852,0.129999995231628,0.389999985694885,-1972,213,0.730000019073486,4
0,147.208333333333,-13.7083333333333,615,34.6517906188965,1.97611927986145,2.07720255851746,0.101083412766457,0.161276489496231,-1958,0.109999999403954,-0.0500000007450581,-2040,221,0.889999985694885,4
0,147.291666666667,-13.7083333333333,616,34.6515655517578,1.9770735502243,2.07890796661377,0.101834394037724,0.140584617853165,-1951,0.189999997615814,0.439999997615814,-2071,229,0.800000011920929,4
0,147.375,-13.7083333333333,617,34.6834373474121,1.87513089179993,1.96294295787811,0.0878119692206383,0.115671716630459,-2005,0.159999996423721,0.439999997615814,-2312,238,0.680000007152557,4
0,147.458333333333,-13.7083333333333,618,34.683032989502,1.87452280521393,1.96178805828094,0.0872651934623718,0.114225216209888,-2086,0.150000005960464,-0.810000002384186,-2272,246,0.469999998807907,4
0,147.541666666667,-13.7083333333333,619,34.6825866699219,1.7935631275177,1.86102211475372,0.06745894998312,0.133296713232994,-2168,0.189999997615814,0.230000004172325,-2161,254,0.779999971389771,4
0,147.625,-13.7083333333333,620,34.7067489624023,1.71169936656952,1.74855387210846,0.036854449659586,0.143422558903694,-2341,0.259999990463257,0.870000004768372,-2448,263,0.469999998807907,4
0,147.708333333333,-13.7083333333333,621,34.706600189209,1.65999662876129,1.69103789329529,0.031041270121932,0.129563122987747,-2599,0.28999999165535,0.769999980926514,-2784,271,0.639999985694885,4
0,147.791666666667,-13.7083333333333,622,34.7193374633789,1.59724831581116,1.64054775238037,0.0432994440197945,0.125331565737724,-2905,0.349999994039536,0.819999992847443,-3217,280,0.560000002384186,4
0,147.875,-13.7083333333333,623,34.7191963195801,1.56331026554108,1.60514974594116,0.0418394841253757,0.0982775092124939,-3285,0.270000010728836,0.850000023841858,-3630,288,0.479999989271164,4
0,147.958333333333,-13.7083333333333,624,34.717113494873,1.54750514030457,1.57837569713593,0.0308705512434244,0.094870388507843,-3528,0.129999995231628,-0.140000000596046,-3812,297,0.819999992847443,4
0,148.041666666667,-13.7083333333333,625,34.7172241210938,1.54743909835815,1.57833933830261,0.0309002120047808,0.0949446484446526,-3726,0.159999996423721,0.409999996423721,-3776,306,0.589999973773956,4
0,148.125,-13.7083333333333,626,34.7173347473145,1.54223155975342,1.56480467319489,0.0225730836391449,0.0959721729159355,-3904,0.180000007152557,0.870000004768372,-4079,314,-0.100000001490116,4
0,148.208333333333,-13.7083333333333,627,34.7173728942871,1.54207682609558,1.56471276283264,0.0226359479129314,0.0828993692994118,-4089,0.0700000002980232,-0.680000007152557,-4129,323,-0.150000005960464,4
0,148.291666666667,-13.7083333333333,628,34.7174835205078,1.53956162929535,1.56055188179016,0.0209902804344893,0.101782873272896,-4089,0.0799999982118607,0.740000009536743,-4136,332,0.469999998807907,4
0,148.375,-13.7083333333333,629,34.7186660766602,1.53954458236694,1.56060242652893,0.021057840436697,0.106667965650558,-4125,0.129999995231628,0.300000011920929,-4237,341,0.899999976158142,4
0,148.458333333333,-13.7083333333333,630,34.7186660766602,1.53948545455933,1.56061851978302,0.0211330708116293,0.110872402787209,-3920,0.159999996423721,-0.519999980926514,-4179,349,0.769999980926514,4
0,148.541666666667,-13.7083333333333,631,34.7186660766602,1.53948533535004,1.56061840057373,0.0211330521851778,0.147148177027702,-3915,0.25,0.46000000834465,-4191,358,0.850000023841858,4
0,148.625,-13.7083333333333,632,34.7186660766602,1.84176933765411,1.8637068271637,0.0219374969601631,0.135816067457199,-4212,0.129999995231628,0.409999996423721,-4427,367,0.129999995231628,4
0,148.708333333333,-13.7083333333333,633,34.7186660766602,1.88739144802094,1.90974354743958,0.022352110594511,0.153032422065735,-4415,0.0399999991059303,0.239999994635582,-4444,372,0.280000001192093,4
0,148.791666666667,-13.7083333333333,634,34.7186660766602,1.53603684902191,1.55625438690186,0.0202175490558147,0.119694232940674,-4450,0.0399999991059303,0.779999971389771,-4477,369,0.360000014305115,4
